reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom_no_altrep	dplyr	print	real	2.162087917327881	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	head	process	0.0010485940000535265	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	head	real	0.0010504722595214844	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	tail	process	4.88735000089946e-4	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	tail	real	4.901885986328125e-4	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	sample	process	0.0136381549999669	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	sample	real	0.013639688491821289	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	filter	process	10.491835902000048	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	filter	real	10.491984844207764	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	aggregate	process	7.2028114820000155	19747530143	67751387136	173179759	11
vroom_no_altrep	dplyr	aggregate	real	7.202939510345459	19747530143	67751387136	173179759	11
