reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom	base	read	real	0.5949602127075195	400248755	3461603328	1000000	25
vroom	base	print	process	0.045972403000000384	400248755	3461603328	1000000	25
vroom	base	print	real	0.0459742546081543	400248755	3461603328	1000000	25
vroom	base	head	process	9.583050000001592e-4	400248755	3461603328	1000000	25
vroom	base	head	real	9.601116180419922e-4	400248755	3461603328	1000000	25
vroom	base	tail	process	5.036210000000096e-4	400248755	3461603328	1000000	25
vroom	base	tail	real	5.049705505371094e-4	400248755	3461603328	1000000	25
vroom	base	sample	process	0.002841930999999853	400248755	3461603328	1000000	25
vroom	base	sample	real	0.0028433799743652344	400248755	3461603328	1000000	25
vroom	base	filter	process	0.16209093400000008	400248755	3461603328	1000000	25
vroom	base	filter	real	0.1620922088623047	400248755	3461603328	1000000	25
vroom	base	aggregate	process	2.1265156109999994	400248755	3461603328	1000000	25
vroom	base	aggregate	real	2.1265347003936768	400248755	3461603328	1000000	25
vroom	dplyr	setup	process	0.3563563940000001	400248755	3446657024	1000000	25
vroom	dplyr	setup	real	0.35636043548583984	400248755	3446657024	1000000	25
vroom	dplyr	read	process	3.6933613389999995	400248755	3446657024	1000000	25
vroom	dplyr	read	real	0.6395699977874756	400248755	3446657024	1000000	25
vroom	dplyr	print	process	0.057654061000000034	400248755	3446657024	1000000	25
vroom	dplyr	print	real	0.057656049728393555	400248755	3446657024	1000000	25
vroom	dplyr	head	process	0.0010614000000002122	400248755	3446657024	1000000	25
vroom	dplyr	head	real	0.0010628700256347656	400248755	3446657024	1000000	25
vroom	dplyr	tail	process	5.792140000000501e-4	400248755	3446657024	1000000	25
vroom	dplyr	tail	real	5.805492401123047e-4	400248755	3446657024	1000000	25
vroom	dplyr	sample	process	0.015052698999999947	400248755	3446657024	1000000	25
vroom	dplyr	sample	real	0.015054941177368164	400248755	3446657024	1000000	25
vroom	dplyr	filter	process	0.1843323209999994	400248755	3446657024	1000000	25
vroom	dplyr	filter	real	0.18434882164001465	400248755	3446657024	1000000	25
vroom	dplyr	aggregate	process	1.2399041610000001	400248755	3446657024	1000000	25
vroom	dplyr	aggregate	real	1.2399187088012695	400248755	3446657024	1000000	25
vroom_no_altrep	dplyr	setup	process	0.33683956000000004	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	setup	real	0.33684349060058594	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	read	process	53.144246626	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	read	real	50.454383850097656	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	print	process	0.04912083899999686	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	print	real	0.04912281036376953	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	head	process	0.0010306440000036332	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	head	real	0.001032114028930664	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	tail	process	5.248319999964224e-4	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	tail	real	5.261898040771484e-4	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	sample	process	0.015900661999999954	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	sample	real	0.01590275764465332	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	filter	process	0.020508452000001398	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	filter	real	0.02051067352294922	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	aggregate	process	0.14906932099999892	400248755	4617994240	1000000	25
vroom_no_altrep	dplyr	aggregate	real	0.14907217025756836	400248755	4617994240	1000000	25
